relabeling,rescoring,suppression,model,house,quantity,boxes,iou_threshold_matching,confidence_threshold_tasknet,iou_threshold_tasknet,confidence_threshold_filternet,iou_threshold_filternet,label,AP,total_positives,TP,FP
1,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,0.6462484615058143,88,66,14
1,1,0,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,0.6044220373393253,155,104,36
1,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,0,0.6368231162814184,88,65,14
1,1,1,filternet,house_matteo,0.25,50,0.5,0.75,0.5,0.38,0.5,1,0.604704185658795,155,104,35
0,0,0,tasknet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6405571600946529,88,60,28
0,0,0,tasknet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.3146185959805047,155,58,29
0,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6690689324937891,88,64,43
0,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.4091556404726233,155,80,52
0,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6725702828639712,88,64,34
0,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.41791152880684257,155,79,42
0,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.5257340586074352,88,65,66
0,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.5749706966005531,155,107,82
0,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.5257340586074352,88,65,67
0,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.5653387745489384,155,105,77
1,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6952143443165791,88,66,21
1,0,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.4762092847774401,155,84,32
1,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6952143443165791,88,66,21
1,0,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.4802935379668759,155,84,30
1,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6722690117237704,88,71,33
1,1,0,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.6263080518556715,155,113,67
1,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,0,0.6722690117237704,88,71,33
1,1,1,filternet,house_matteo,0.25,100,0.5,0.75,0.5,0.38,0.5,1,0.6213778738598865,155,112,63
0,0,0,tasknet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6328658790552317,88,58,16
0,0,0,tasknet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.19199242650298415,155,32,11
0,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6596954091742356,88,61,17
0,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.22449062185601823,155,39,16
0,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6382535200803484,88,59,14
0,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.22540164191402276,155,39,14
0,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.5623737373737375,88,59,15
0,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.2442046191333833,155,41,12
0,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.5623737373737375,88,59,15
0,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.2442046191333833,155,41,12
1,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6235465172965171,88,56,4
1,0,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.23556061140968687,155,43,19
1,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6235465172965171,88,56,4
1,0,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.23556061140968687,155,43,19
1,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6183330278592376,88,58,4
1,1,0,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.27469382550714266,155,47,18
1,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,0,0.6183330278592376,88,58,4
1,1,1,filternet,house_matteo,0.5,10,0.5,0.75,0.5,0.38,0.5,1,0.27469382550714266,155,47,18
0,0,0,tasknet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6409856558172662,88,60,25
0,0,0,tasknet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.3017915392318796,155,55,27
0,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6627047526455602,88,63,37
0,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.3899609720123334,155,75,39
0,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6703305510060874,88,63,28
0,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.39052314393112175,155,74,35
0,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.5448916879639778,88,63,29
0,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.4686855886659633,155,84,31
0,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.5448916879639778,88,63,29
0,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.4686855886659633,155,84,31
1,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6641896844012835,88,60,6
1,0,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.40689067175856203,155,79,30
1,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6641896844012835,88,60,6
1,0,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.40689067175856203,155,79,30
1,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6496657754010703,88,61,5
1,1,0,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.52444940887407,155,93,36
1,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,0,0.6496657754010703,88,61,5
1,1,1,filternet,house_matteo,0.5,30,0.5,0.75,0.5,0.38,0.5,1,0.52444940887407,155,93,36
0,0,0,tasknet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.6405571600946529,88,60,28
0,0,0,tasknet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.3146185959805047,155,58,29
0,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.6611501460025667,88,63,43
0,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.40954884731469926,155,80,48
0,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.6689566151314421,88,63,33
0,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.40769898712079805,155,78,44
0,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.4481597823333837,88,60,51
0,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.5051926275373242,155,92,54
0,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.4481597823333837,88,60,51
0,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.4984647445649004,155,91,53
1,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.6749627210873688,88,61,8
1,0,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.507142954250345,155,90,36
1,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.6749627210873688,88,61,8
1,0,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.4977606727024607,155,88,35
1,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.656105685940546,88,61,8
1,1,0,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.5955457159142957,155,108,56
1,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,0,0.656105685940546,88,61,8
1,1,1,filternet,house_matteo,0.5,50,0.5,0.75,0.5,0.38,0.5,1,0.5888924883398466,155,107,56
0,0,0,tasknet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.6405571600946529,88,60,28
0,0,0,tasknet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.3146185959805047,155,58,29
0,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.6690689324937891,88,64,43
0,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.4091556404726233,155,80,52
0,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.6721437043098494,88,64,35
0,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.4291453762408689,155,81,41
0,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.48861029936623673,88,64,64
0,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.589765019914766,155,108,72
0,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.48861029936623673,88,64,64
0,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.5864139171145182,155,107,65
1,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.673322432388289,88,61,9
1,0,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.5043655409089403,155,92,35
1,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.673322432388289,88,61,9
1,0,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.5083405847966807,155,92,33
1,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.6795936792873065,88,68,19
1,1,0,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.67436988799885,155,123,66
1,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,0,0.6795936792873065,88,68,19
1,1,1,filternet,house_matteo,0.5,100,0.5,0.75,0.5,0.38,0.5,1,0.6746877191755416,155,123,64
0,0,0,tasknet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6328658790552317,88,58,16
0,0,0,tasknet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.19199242650298415,155,32,11
0,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6596954091742356,88,61,17
0,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.22449062185601823,155,39,16
0,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6596954091742356,88,61,17
0,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.22449062185601823,155,39,16
0,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.57192299709423,88,60,14
0,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.22125447355490416,155,41,17
0,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.57192299709423,88,60,14
0,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.22125447355490416,155,41,17
1,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6631355147399285,88,59,3
1,0,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.24691636269018122,155,44,16
1,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6631355147399285,88,59,3
1,0,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.24691636269018122,155,44,16
1,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6622869318181822,88,61,3
1,1,0,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.257978894616801,155,47,17
1,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,0,0.6622869318181822,88,61,3
1,1,1,filternet,house_matteo,0.75,10,0.5,0.75,0.5,0.38,0.5,1,0.257978894616801,155,47,17
0,0,0,tasknet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.6409856558172662,88,60,25
0,0,0,tasknet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.3017915392318796,155,55,27
0,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.6627047526455602,88,63,37
0,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.3899609720123334,155,75,39
0,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.6763948965730124,88,63,24
0,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.38602356175288366,155,73,34
0,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.5338879870129875,88,61,23
0,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.45533514310510553,155,80,31
0,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.5338879870129875,88,61,23
0,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.45533514310510553,155,80,31
1,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.7076154905700364,88,63,3
1,0,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.44828043116319444,155,74,14
1,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.7076154905700364,88,63,3
1,0,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.44828043116319444,155,74,14
1,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.7189620081411116,88,65,3
1,1,0,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.5269111617240715,155,86,18
1,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,0,0.7189620081411116,88,65,3
1,1,1,filternet,house_matteo,0.75,30,0.5,0.75,0.5,0.38,0.5,1,0.5269111617240715,155,86,18
0,0,0,tasknet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.6405571600946529,88,60,28
0,0,0,tasknet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.3146185959805047,155,58,29
0,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.6611501460025667,88,63,43
0,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.40954884731469926,155,80,48
0,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.6741933980337425,88,63,30
0,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.40754653485089365,155,77,39
0,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.44565937780947973,88,58,46
0,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.5175123008961816,155,99,56
0,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.44565937780947973,88,58,42
0,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.5014211819817113,155,96,51
1,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.7118629617375515,88,64,6
1,0,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.5442306760058139,155,95,28
1,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.7118629617375515,88,64,6
1,0,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.5267626103867018,155,92,27
1,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.6666109625668444,88,63,6
1,1,0,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.6368984039512661,155,116,50
1,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,0,0.6666109625668444,88,63,6
1,1,1,filternet,house_matteo,0.75,50,0.5,0.75,0.5,0.38,0.5,1,0.6205778584129702,155,113,50
0,0,0,tasknet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.6405571600946529,88,60,28
0,0,0,tasknet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.3146185959805047,155,58,29
0,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.6690689324937891,88,64,43
0,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.4091556404726233,155,80,52
0,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.6776763549272524,88,64,32
0,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.41583730040006467,155,79,44
0,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.46053614575521684,88,67,72
0,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.5824214850723022,155,108,63
0,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.46057886619267413,88,67,71
0,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.5664341573168682,155,105,58
1,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.7681315988625309,88,69,6
1,0,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.5366123981893606,155,94,27
1,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.7681315988625309,88,69,6
1,0,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.5329481073075941,155,93,26
1,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.7696409227434539,88,77,20
1,1,0,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.7238829190789831,155,126,63
1,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,0,0.7696409227434539,88,77,20
1,1,1,filternet,house_matteo,0.75,100,0.5,0.75,0.5,0.38,0.5,1,0.7165272827650184,155,125,60
